section-num,section-name,question,options,correct-answer,note,difficulty,handbook-page,handbook-section
3,"Signaling, Passing, and Turning",What should you do when passing a large truck?,"a: Re-enter your lane and slow down immediately.,b: Give the truck ample space before re-entering.,c: Re-enter whenever you choose.",b,"When passing a large truck, stay in the passing lane until you can see the entire front of the truck (including its headlights) in your rearview mirror. This ensures you have fully cleared the truck’s longer stopping distance and blind spots. Re-enter your lane smoothly and maintain your speed so you do not force the truck to brake suddenly.",,39,"Chapter 6: Signaling, Passing, and Turning"
3,"Signaling, Passing, and Turning",A driver may legally pass on the right of another vehicle:,"a: If the vehicle is waiting to turn left and a passing lane is available, b: Even if it requires driving off the pavement, c: On a narrow bridge",a,"You may pass on the right only when it can be done safely and without leaving the paved roadway, such as when the other vehicle is turning left and there is a clearly marked lane for you to use, or on roads with two or more lanes in your direction. You must never drive off the pavement or onto the shoulder to pass.",,39,"Chapter 6: Signaling, Passing, and Turning"
3,"Signaling, Passing, and Turning","You may not pass within ____ of a bridge, viaduct, or tunnel.","a: 200 feet, b: 100 feet, c: 500 feet",b,"You may not pass within 100 feet of a bridge, viaduct, or tunnel because your view of oncoming traffic can be blocked and there is often no room to escape if something goes wrong. Staying in your lane in these areas reduces the risk of head‑on collisions.",difficult,38,"Chapter 6: Signaling, Passing, and Turning"
3,"Signaling, Passing, and Turning",How should drivers use a shared center lane on a multilane road with opposing traffic?,"a: To pass another vehicle.,b: To slow or stop before turning left.,c: As a through-traffic lane.",b,"On roads with a shared center left‑turn lane, that lane is only for vehicles preparing to turn left from either direction. You may use it to slow or stop while waiting for a safe gap to turn, but you must not use it to pass other vehicles or as a regular travel lane.",,39,"Chapter 6: Signaling, Passing, and Turning"
3,"Signaling, Passing, and Turning","When another driver attempts to pass your vehicle, you should:","a: Pull off the road, b: Signal when it’s safe for them to pass, c: Maintain or slightly reduce speed and stay in your lane to allow safe passing",c,"When another driver is passing you, you should help them pass safely by maintaining a steady speed or slightly reducing speed and staying in your lane. You should not signal for them or judge gaps for them; each driver is responsible for deciding when it is safe to pass. Your main job is to avoid speeding up and to allow enough space for the passing vehicle to return to the lane safely.",,39,"Chapter 6: Signaling, Passing, and Turning"
3,"Signaling, Passing, and Turning","On a multilane highway, to move from the right lane to the left, you should:","a: Check rearview mirror for traffic behind, b: Check left shoulder for blind spot, c: Check side mirror and signal, d: All of the above",d,"Before moving from the right lane to the left on a multilane highway, check your rearview mirror for traffic behind, check your left side mirror, signal your intention, and look over your left shoulder to check your blind spot. Only change lanes when it is safe and clear.",,39,"Chapter 6: Signaling, Passing, and Turning"
3,"Signaling, Passing, and Turning","Before making a left turn, it’s critical to:","a: Sound your horn, b: Yield to oncoming traffic, c: Swing to the right side of your lane",b,"When turning left, you must yield to oncoming traffic and pedestrians because they have the right-of-way unless you have a protected green arrow. You should wait until it is safe and clear before turning. Sounding your horn is rarely required, and swinging right in your lane before turning left is unsafe and can confuse other drivers.",,40,"Chapter 6: Signaling, Passing, and Turning"
4,"Parking, Stopping, or Standing",You may not park:,"a: On a hill.,b: In a parking lot.,c: On a crosswalk or bike lane.",c,You must not park on a crosswalk or in a bike lane because these areas are reserved for pedestrians and cyclists. Blocking them forces people into traffic and creates serious safety risks. Always leave crosswalks and bike lanes completely clear.,,42,"Chapter 7: Parking, Stopping, or Standing"
4,"Parking, Stopping, or Standing",Emergency vehicles:,"a: Have right-of-way with sirens or flashing lights, b: May use loudspeakers for instructions, c: May travel in groups, d: All of the above",d,"When an emergency vehicle approaches with its lights and siren on, it has the right-of-way and you must yield, usually by pulling to the right and stopping. Emergency vehicles may use loudspeakers to give drivers specific instructions, and they often travel in groups, so you should look and listen for more than one vehicle before proceeding.",difficult,42,"Chapter 7: Parking, Stopping, or Standing"
4,"Parking, Stopping, or Standing",Drivers may not park within ____ of a railroad crossing.,"a: 50 feet, b: 65 feet, c: 100 feet",a,You may not park within 50 feet of the nearest rail of a railroad crossing. This keeps the area clear so drivers and pedestrians can see approaching trains and so trains have room to pass safely.,difficult,42,"Chapter 7: Parking, Stopping, or Standing"
4,"Parking, Stopping, or Standing",You may drive in the HOV lane if:,"a: Your vehicle has at least the minimum number of occupants shown on the HOV signs (often two or more), b: You’re driving slower than traffic, c: You’re driving faster than traffic",a,"High‑Occupancy Vehicle (HOV) lanes are generally reserved for vehicles carrying at least the minimum number of occupants shown on the signs, often two or more people. You must also obey any posted time restrictions and special rules for motorcycles, buses, or clean‑air vehicles, which may be allowed even with a single occupant if signs permit.",,42,"Chapter 7: Parking, Stopping, or Standing"
4,"Parking, Stopping, or Standing",Drivers may deposit litter while on roadways:,"a: In designated litter barrels, b: In the median, c: In ditches",a,"You must never throw litter onto the road, shoulder, median, or ditches. Litter may only be placed in proper containers, such as designated litter barrels or trash cans at rest areas or other marked locations. This keeps roads safe and clean and avoids fines for littering.",,42,"Chapter 7: Parking, Stopping, or Standing"
4,"Parking, Stopping, or Standing","When parallel parking between two cars, what should you do first?","a: Turn wheels to the left.,b: Turn wheels to the right.,c: Pull up even with the car in front.",c,"To begin parallel parking, first pull up alongside and even with the car in front of the space, leaving a safe gap. Then check traffic, signal, and start backing into the space while turning the wheel as needed.",,43,"Chapter 7: Parking, Stopping, or Standing"
